q0 (),q1,q2,q3
-1.885158616512214169e-01,-4.448793811850755286e-01,-7.558178154440083896e-01,4.419089679557643979e-01
-1.885395009699110946e-01,-4.419040527829631859e-01,-7.569786322990198491e-01,4.428961672341661382e-01
-1.885748312597269605e-01,-4.389198074005039585e-01,-7.581229747848636791e-01,4.438901787494503592e-01
-1.886219327030480009e-01,-4.359267528923584933e-01,-7.592507580885501373e-01,4.448909068053128468e-01
-1.886808847511545206e-01,-4.329249978930929110e-01,-7.603618981597152215e-01,4.458982549368655790e-01
-1.887517661173864214e-01,-4.299146518115841697e-01,-7.614563117174802942e-01,4.469121259161618620e-01
-1.888346547703563805e-01,-4.268958248253617027e-01,-7.625339162572789542e-01,4.479324217577594913e-01
-1.889296279271919787e-01,-4.238686278748964309e-01,-7.635946300576317292e-01,4.489590437243624610e-01
-1.890367620468335064e-01,-4.208331726578263821e-01,-7.646383721868874606e-01,4.499918923324995879e-01
-1.891561328233629657e-01,-4.177895716231296852e-01,-7.656650625099123975e-01,4.510308673582818506e-01
-1.892878151793871977e-01,-4.147379379652359477e-01,-7.666746216947446513e-01,4.520758678431955890e-01
-1.894318832594558133e-01,-4.116783856180856738e-01,-7.676669712191933614e-01,4.531267920999737520e-01
-1.895884104235328604e-01,-4.086110292491271778e-01,-7.686420333774057756e-01,4.541835377185022837e-01
-1.897574692405038788e-01,-4.055359842532636483e-01,-7.695997312863751549e-01,4.552460015718038933e-01
-1.899391314817388543e-01,-4.024533667467384279e-01,-7.705399888924179264e-01,4.563140798220565175e-01
-1.901334681146905070e-01,-3.993632935609704449e-01,-7.714627309775887731e-01,4.573876679266883905e-01
-1.903405492965498103e-01,-3.962658822363288036e-01,-7.723678831660640842e-01,4.584666606445065851e-01
-1.905604443679373705e-01,-3.931612510158578044e-01,-7.732553719304646744e-01,4.595509520419021610e-01
-1.907932218466540375e-01,-3.900495188389435097e-01,-7.741251245981445317e-01,4.606404354990878969e-01
-1.910389494214668749e-01,-3.869308053349295728e-01,-7.749770693574166147e-01,4.617350037164116294e-01
-1.912976939459559156e-01,-3.838052308166756688e-01,-7.758111352637458991e-01,4.628345487207016773e-01
-1.915695214323978046e-01,-3.806729162740670747e-01,-7.766272522458768091e-01,4.639389618716868169e-01
-1.918544970457100041e-01,-3.775339833674661305e-01,-7.774253511119284532e-01,4.650481338684480659e-01
-1.921526850974332734e-01,-3.743885544211170702e-01,-7.782053635554241344e-01,4.661619547559442966e-01
-1.924641490397756560e-01,-3.712367524164921218e-01,-7.789672221612835568e-01,4.672803139315679366e-01
-1.927889514596961840e-01,-3.680787009855926994e-01,-7.797108604117528596e-01,4.684031001517749981e-01
-1.931271540730495340e-01,-3.649145244041920311e-01,-7.804362126922954612e-01,4.695302015387436412e-01
-1.934788177187722058e-01,-3.617443475850341539e-01,-7.811432142974182868e-01,4.706615055871065101e-01
-1.938440023531309286e-01,-3.585682960709750677e-01,-7.818318014364592505e-01,4.717968991707109372e-01
-1.942227670440129228e-01,-3.553864960280803120e-01,-7.825019112393089005e-01,4.729362685494515883e-01
-1.946151699652781675e-01,-3.521990742386670314e-01,-7.831534817620928735e-01,4.740794993761309750e-01
-1.950212683911566325e-01,-3.490061580943015773e-01,-7.837864519927869589e-01,4.752264767033909099e-01
-1.954411186907069053e-01,-3.458078755887433742e-01,-7.844007618567921947e-01,4.763770849906713845e-01
-1.958747763223200877e-01,-3.426043553108451545e-01,-7.849963522224427948e-01,4.775312081112393359e-01
-1.963222958282880848e-01,-3.393957264374000138e-01,-7.855731649064723321e-01,4.786887293592442250e-01
-1.967837308294153875e-01,-3.361821187259460553e-01,-7.861311426794121981e-01,4.798495314568430037e-01
-1.972591340196976351e-01,-3.329636625075175771e-01,-7.866702292709465416e-01,4.810134965613493407e-01
-1.977485571610441140e-01,-3.297404886793564027e-01,-7.871903693752003717e-01,4.821805062724539015e-01
-1.982520510780678702e-01,-3.265127286975697540e-01,-7.876915086559831414e-01,4.833504416394664993e-01
-1.987696656529209793e-01,-3.232805145697483784e-01,-7.881735937519631641e-01,4.845231831686280799e-01
-1.993014498201964579e-01,-3.200439788475336611e-01,-7.886365722817976209e-01,4.856986108304450211e-01
-1.998474515618786640e-01,-3.168032546191446031e-01,-7.890803928491930685e-01,4.868766040670912676e-01
-2.004077179023592559e-01,-3.135584755018552272e-01,-7.895050050479207604e-01,4.880570417998326138e-01
-2.009822949035031669e-01,-3.103097756344329050e-01,-7.899103594667602479e-01,4.892398024365176568e-01
-2.015712276597806107e-01,-3.070572896695275000e-01,-7.902964076943993499e-01,4.904247638790894537e-01
-2.021745602934494901e-01,-3.038011527660224864e-01,-7.906631023242596257e-01,4.916118035311640155e-01
-2.027923359498060851e-01,-3.005415005813381613e-01,-7.910103969592779949e-01,4.928007983056279517e-01
-2.034245967924853959e-01,-2.972784692636976089e-01,-7.913382462166140829e-01,4.939916246323017290e-01
-2.040713839988303469e-01,-2.940121954443453145e-01,-7.916466057323126027e-01,4.951841584656221928e-01
-2.047327377553126437e-01,-2.907428162297296392e-01,-7.919354321658892415e-01,4.963782752923886488e-01
-2.054086972530224653e-01,-2.874704691936391665e-01,-7.922046832048722509e-01,4.975738501395278179e-01
-2.060993006832102514e-01,-2.841952923693039645e-01,-7.924543175692676522e-01,4.987707575819212980e-01
-2.068045852328984635e-01,-2.809174242414504974e-01,-7.926842950159781465e-01,4.999688717502515090e-01
-2.075245870805462745e-01,-2.776370037383238953e-01,-7.928945763431443083e-01,5.011680663389079804e-01
-2.082593413917844805e-01,-2.743541702236645952e-01,-7.930851233944403722e-01,5.023682146139122340e-01
-2.090088823152038422e-01,-2.710690634886518957e-01,-7.932558990632913032e-01,5.035691894209016750e-01
-2.097732429782152852e-01,-2.677818237438042703e-01,-7.934068672970423508e-01,5.047708631931306922e-01
-2.105524554829633632e-01,-2.644925916108478714e-01,-7.935379931010516641e-01,5.059731079595309877e-01
-2.113465509023119693e-01,-2.612015081145411810e-01,-7.936492425427329467e-01,5.071757953527866736e-01
-2.121555592758855580e-01,-2.579087146744700187e-01,-7.937405827555207294e-01,5.083787966174685424e-01
-2.129795096061807558e-01,-2.546143530967996393e-01,-7.938119819427849055e-01,5.095819826181815504e-01
-2.138184298547363138e-01,-2.513185655659978535e-01,-7.938634093816685500e-01,5.107852238477713636e-01
-2.146723469383733096e-01,-2.480214946365161266e-01,-7.938948354268732244e-01,5.119883904355421178e-01
-2.155412867254941078e-01,-2.447232832244433665e-01,-7.939062315143669002e-01,5.131913521555325763e-01
-2.164252740324519864e-01,-2.414240745991179382e-01,-7.938975701650393679e-01,5.143939784348026123e-01
-2.173243326199804371e-01,-2.381240123747136450e-01,-7.938688249882785986e-01,5.155961383617773119e-01
-2.182384851896948808e-01,-2.348232405017856572e-01,-7.938199706854964788e-01,5.167977006945998486e-01
-2.191677533806520306e-01,-2.315219032587901293e-01,-7.937509830535712796e-01,5.179985338695412000e-01
-2.201121577659841677e-01,-2.282201452435657640e-01,-7.936618389882417191e-01,5.191985060094167492e-01
-2.210717178495917867e-01,-2.249181113647899521e-01,-7.935525164874167592e-01,5.203974849320610607e-01
-2.220464520629101546e-01,-2.216159468333978033e-01,-7.934229946544344436e-01,5.215953381588065429e-01
-2.230363777617368204e-01,-2.183137971539766409e-01,-7.932732537012392449e-01,5.227919329230181766e-01
-2.240415112231312900e-01,-2.150118081161243866e-01,-7.931032749515056768e-01,5.239871361786343495e-01
-2.250618676423783160e-01,-2.117101257857852414e-01,-7.929130408436795285e-01,5.251808146087598717e-01
-2.260974611300227144e-01,-2.084088964965495061e-01,-7.927025349339663629e-01,5.263728346342659847e-01
-2.271483047089681850e-01,-2.051082668409317522e-01,-7.924717418992355267e-01,5.275630624224391108e-01
-2.282144103116490741e-01,-2.018083836616146876e-01,-7.922206475398728687e-01,5.287513638956377049e-01
-2.292957887772658354e-01,-1.985093940426725379e-01,-7.919492387825479707e-01,5.299376047399969591e-01
-2.303924498490941830e-01,-1.952114453007603445e-01,-7.916575036829264223e-01,5.311216504141385020e-01
-2.315044021718584977e-01,-1.919146849762845275e-01,-7.913454314283006052e-01,5.323033661579275044e-01
-2.326316532891794242e-01,-1.886192608245408631e-01,-7.910130123401638569e-01,5.334826170012353375e-01
-2.337742096410857784e-01,-1.853253208068338098e-01,-7.906602378766999228e-01,5.346592677727470821e-01
-2.349320765616018936e-01,-1.820330130815648872e-01,-7.902871006352187866e-01,5.358331831087730368e-01
-2.361052582763992214e-01,-1.787424859953035960e-01,-7.898935943545056793e-01,5.370042274621057432e-01
-2.372937579005230946e-01,-1.754538880738282514e-01,-7.894797139171159106e-01,5.381722651108780120e-01
-2.384975774361859646e-01,-1.721673680131507456e-01,-7.890454553515832137e-01,5.393371601674664673e-01
-2.397167177706346908e-01,-1.688830746705120012e-01,-7.885908158345730223e-01,5.404987765873949801e-01
-2.409511786740851647e-01,-1.656011570553627410e-01,-7.881157936929484853e-01,5.416569781782821780e-01
2.422009587977317635e-01,1.623217643203158367e-01,7.876203884057820792e-01,-5.428116286087877329e-01
2.434660556718236391e-01,1.590450457520854732e-01,7.871046006062788480e-01,-5.439625914176010602e-01
2.447464657038176117e-01,1.557711507623986413e-01,7.865684320836442422e-01,-5.451097300224291287e-01
2.460421841765969564e-01,1.525002288788944449e-01,7.860118857848648055e-01,-5.462529077290252388e-01
2.473532052467675157e-01,1.492324297359975127e-01,7.854349658164317960e-01,-5.473919877402133594e-01
2.486795219430209536e-01,1.459679030657800580e-01,7.848376774459768779e-01,-5.485268331649550966e-01
2.500211261645741145e-01,1.427067986887987361e-01,7.842200271038523018e-01,-5.496573070274111128e-01
2.513780086796773006e-01,1.394492665049218982e-01,7.835820223846221566e-01,-5.507832722760421795e-01
2.527501591241980705e-01,1.361954564841326154e-01,7.829236720484955558e-01,-5.519045917927039024e-01
2.541375660002749282e-01,1.329455186573230141e-01,7.822449860226731166e-01,-5.530211284017811924e-01
2.555402166750463389e-01,1.296996031070657973e-01,7.815459754026350403e-01,-5.541327448793145205e-01
2.569580973794500789e-01,1.264578599583783269e-01,7.808266524533412634e-01,-5.552393039621649207e-01
2.583911932070985795e-01,1.232204393694646127e-01,7.800870306103714347e-01,-5.563406683571689992e-01
2.598394881132239931e-01,1.199874915224515004e-01,7.793271244809795162e-01,-5.574367007503318039e-01
2.613029649137008636e-01,1.167591666141036821e-01,7.785469498450880987e-01,-5.585272638160099223e-01
2.627816052841374095e-01,1.135356148465338499e-01,7.777465236561935669e-01,-5.596122202261287759e-01
2.642753897590456869e-01,1.103169864178933646e-01,7.769258640422127549e-01,-5.606914326593905873e-01
2.657842977310803101e-01,1.071034315130591774e-01,7.760849903062417843e-01,-5.617647638105156549e-01
2.673083074503557199e-01,1.038951002943017815e-01,7.752239229272543941e-01,-5.628320763994721920e-01
2.688473960238333960e-01,1.006921428919512335e-01,7.743426835607115644e-01,-5.638932331807385845e-01
2.704015394147866180e-01,9.749470939504543965e-02,7.734412950391114094e-01,-5.649480969525529916e-01
2.719707124423362266e-01,9.430294984197697128e-02,7.725197813724512530e-01,-5.659965305661946999e-01
2.735548887810640428e-01,9.111701421112422539e-02,7.715781677486281964e-01,-5.670383969352509324e-01
2.751540409606970661e-01,8.793705241148180862e-02,7.706164805337500923e-01,-5.680735590449141892e-01
2.767681403658694972e-01,8.476321427327628000e-02,7.696347472723892302e-01,-5.691018799612653778e-01
2.783971572359568158e-01,8.159564953858292058e-02,7.686329966877435416e-01,-5.701232228405836988e-01
2.800410606649861300e-01,7.843450785192836172e-02,7.676112586817392947e-01,-5.711374509386434317e-01
2.816998186016199668e-01,7.527993875089587783e-02,7.665695643350433075e-01,-5.721444276200351453e-01
2.833733978492164463e-01,7.213209165671766177e-02,7.655079459070157633e-01,-5.731440163674729193e-01
2.850617640659621754e-01,6.899111586487098602e-02,7.644264368355718764e-01,-5.741360807911246589e-01
2.867648817650824689e-01,6.585716053566206818e-02,7.633250717369854943e-01,-5.751204846379273095e-01
2.884827143151240669e-01,6.273037468481569567e-02,7.622038864055985519e-01,-5.760970918009242769e-01
2.902152239403158474e-01,5.961090717405367889e-02,7.610629178134757922e-01,-5.770657663285855277e-01
2.919623717210008129e-01,5.649890670167961870e-02,7.599022041099631197e-01,-5.780263724341501153e-01
2.937241175941470162e-01,5.339452179315504199e-02,7.587217846211918859e-01,-5.789787745049499446e-01
2.955004203539326468e-01,5.029790079167890948e-02,7.575216998494864740e-01,-5.799228371117522984e-01
2.972912376524023403e-01,4.720919184876777586e-02,7.563019914727167059e-01,-5.808584250180862663e-01
2.990965260002036441e-01,4.412854291483647717e-02,7.550627023435562135e-01,-5.817854031895861588e-01
3.009162407673997564e-01,4.105610172977054717e-02,7.538038764886829668e-01,-5.827036368033114977e-01
3.027503361843524310e-01,3.799201581351580037e-02,7.525255591078868767e-01,-5.836129912570912071e-01
3.045987653426809327e-01,3.493643245666064323e-02,7.512277965731189999e-01,-5.845133321788408276e-01
3.064614801962993740e-01,3.188949871102467193e-02,7.499106364274491510e-01,-5.854045254358997141e-01
3.083384315625304906e-01,2.885136138024269048e-02,7.485741273839625620e-01,-5.862864371443401446e-01
3.102295691232900832e-01,2.582216701036610385e-02,7.472183193245672816e-01,-5.871589336782974122e-01
3.121348414263465654e-01,2.280206188046104976e-02,7.458432632987405109e-01,-5.880218816792746050e-01
3.140541958866599481e-01,1.979119199321455191e-02,7.444490115221829019e-01,-5.888751480654588200e-01
3.159875787877967079e-01,1.678970306553836944e-02,7.430356173754159022e-01,-5.897186000410126194e-01
3.179349352834148767e-01,1.379774051919330224e-02,7.416031354022845079e-01,-5.905521051053809201e-01
3.198962093988250155e-01,1.081544947141180324e-02,7.401516213084029516e-01,-5.913755310625702366e-01
3.218713440326302910e-01,7.842974725531803859e-03,7.386811319595076863e-01,-5.921887460304384732e-01
3.238602809584418263e-01,4.880460761630178723e-03,7.371917253797514169e-01,-5.929916184499562926e-01
3.258629608266646605e-01,1.928051727179219688e-03,7.356834607499054268e-01,-5.937840170944813645e-01
3.278793231663590380e-01,-1.014108572296140709e-03,7.341563984055031744e-01,-5.945658110790039697e-01
3.299093063871815223e-01,-3.945876682547588832e-03,7.326105998348925175e-01,-5.953368698693991545e-01
3.319528477813996070e-01,-6.867109509930524602e-03,7.310461276772279859e-01,-5.960970632916483547e-01
3.340098835259785459e-01,-9.777664330705537754e-03,7.294630457203729046e-01,-5.968462615410733418e-01
3.360803486847423471e-01,-1.267739880033738609e-02,7.278614188987418965e-01,-5.975843351915356427e-01
3.381641772106136479e-01,-1.556617096277720935e-02,7.262413132910517932e-01,-5.983111552046432857e-01
3.402613019479284739e-01,-1.844383925974057981e-02,7.246027961180159238e-01,-5.990265929389233523e-01
3.423716546348221090e-01,-2.131026253995779718e-02,7.229459357399434793e-01,-5.997305201590040769e-01
3.444951659056877391e-01,-2.416530006841871581e-02,7.212708016542850320e-01,-6.004228090447607524e-01
3.466317652937161431e-01,-2.700881153559869796e-02,7.195774644930825747e-01,-6.011033322004655233e-01
3.487813812335077146e-01,-2.984065706667821116e-02,7.178659960203643831e-01,-6.017719626639026487e-01
3.509439410637558154e-01,-3.266069723073142250e-02,7.161364691294482832e-01,-6.024285739154878749e-01
3.531193710300036259e-01,-3.546879304990835369e-02,7.143889578401853013e-01,-6.030730398873517251e-01
3.553075962874798766e-01,-3.826480600859433201e-02,7.126235372961154946e-01,-6.037052349724242317e-01
3.575085409040077433e-01,-4.104859806256139221e-02,7.108402837615627190e-01,-6.043250340334799242e-01
3.597221278629847419e-01,-4.382003164808648266e-02,7.090392746186419126e-01,-6.049323124121883666e-01
3.619482790664341199e-01,-4.657896969106001261e-02,7.072205883642064261e-01,-6.055269459381238395e-01
3.641869153381371849e-01,-4.932527561607027988e-02,7.053843046067073130e-01,-6.061088109377748001e-01
3.664379564268355205e-01,-5.205881335547710154e-02,7.035305040629930007e-01,-6.066777842435102652e-01
3.687013210095058113e-01,-5.477944735844922364e-02,7.016592685550204767e-01,-6.072337432025510795e-01
3.709769266947049449e-01,-5.748704259999073973e-02,6.997706810065098537e-01,-6.077765656858973298e-01
3.732646900259946054e-01,-6.018146458994055870e-02,6.978648254395074524e-01,-6.083061300972510965e-01
3.755645264854372556e-01,-6.286257938195813355e-02,6.959417869708939275e-01,-6.088223153818979050e-01
3.778763504971618392e-01,-6.553025358247177579e-02,6.940016518088015784e-01,-6.093250010355867330e-01
3.802000754310008723e-01,-6.818435435961311963e-02,6.920445072489771476e-01,-6.098140671133654989e-01
3.825356136062052492e-01,-7.082474945212099970e-02,6.900704416710530253e-01,-6.102893942384104431e-01
3.848828762952306581e-01,-7.345130717823181166e-02,6.880795445347642758e-01,-6.107508636108104350e-01
3.872417737275924976e-01,-7.606389644452779542e-02,6.860719063760758463e-01,-6.111983570163463941e-01
3.896122150937916251e-01,-7.866238675477005282e-02,6.840476188032559302e-01,-6.116317568352279688e-01
3.919941085493179322e-01,-8.124664821869914677e-02,6.820067744928579589e-01,-6.120509460508174460e-01
3.943873612187225874e-01,-8.381655156081863067e-02,6.799494671856490813e-01,-6.124558082583080321e-01
3.967918791997613326e-01,-8.637196812913527921e-02,6.778757916824509344e-01,-6.128462276733959158e-01
3.992075675676043933e-01,-8.891276990388119472e-02,6.757858438399250156e-01,-6.132220891409052577e-01
4.016343303791261032e-01,-9.143882950620113581e-02,6.736797205662695687e-01,-6.135832781433988581e-01
4.040720706772613635e-01,-9.395002020682063915e-02,6.715575198168630688e-01,-6.139296808097421954e-01
4.065206904954316025e-01,-9.644621593466837228e-02,6.694193405898193339e-01,-6.142611839236566951e-01
4.089800908620384590e-01,-9.892729128547866901e-02,6.672652829214908987e-01,-6.145776749322250376e-01
4.114501718050339596e-01,-1.013931215303556510e-01,6.650954478818824622e-01,-6.148790419543804786e-01
4.139308323565588088e-01,-1.038435826243176985e-01,6.629099375700127084e-01,-6.151651737893446548e-01
4.164219705576482355e-01,-1.062785512147919886e-01,6.607088551091888640e-01,-6.154359599250557311e-01
4.189234834630038984e-01,-1.086979046500881341e-01,6.584923046422291870e-01,-6.156912905465435903e-01
4.214352671458436728e-01,-1.111015209878311039e-01,6.562603913265980804e-01,-6.159310565442874807e-01
4.239572167028159422e-01,-1.134892790033713850e-01,6.540132213294893582e-01,-6.161551495225213726e-01
4.264892262589822791e-01,-1.158610581981439902e-01,6.517509018228240247e-01,-6.163634618075248817e-01
4.290311889728649630e-01,-1.182167388080035408e-01,6.494735409781963176e-01,-6.165558864558615682e-01
4.315829970415702710e-01,-1.205562018115167167e-01,6.471812479617332636e-01,-6.167323172625951422e-01
4.341445417059769385e-01,-1.228793289382295317e-01,6.448741329289038315e-01,-6.168926487694532668e-01
4.367157132559903454e-01,-1.251860026768830403e-01,6.425523070192459274e-01,-6.170367762729705996e-01
4.392964010358618721e-01,-1.274761062835969294e-01,6.402158823510335495e-01,-6.171645958325864267e-01
4.418864934495819186e-01,-1.297495237900186671e-01,6.378649720158757752e-01,-6.172760042787035495e-01
4.444858779663380943e-01,-1.320061400114330152e-01,6.354996900732448051e-01,-6.173708992207078694e-01
4.470944411260361351e-01,-1.342458405548281608e-01,6.331201515449417228e-01,-6.174491790549526682e-01
4.497120685448878774e-01,-1.364685118269219899e-01,6.307264724094939767e-01,-6.175107429727024755e-01
4.523386449210680116e-01,-1.386740410421527236e-01,6.283187695964860264e-01,-6.175554909680337490e-01
4.549740540404383915e-01,-1.408623162306281706e-01,6.258971609808237080e-01,-6.175833238456942542e-01
4.576181787823318525e-01,-1.430332262460299042e-01,6.234617653769352064e-01,-6.175941432289245858e-01
4.602709011254018101e-01,-1.451866607734740022e-01,6.210127025329047479e-01,-6.175878515672378333e-01
4.629321021535411917e-01,-1.473225103373356215e-01,6.185500931245431211e-01,-6.175643521441536166e-01
4.656016620618649293e-01,-1.494406663090290244e-01,6.160740587493891418e-01,-6.175235490848881570e-01
4.682794601627541242e-01,-1.515410209147400600e-01,6.135847219206532754e-01,-6.174653473640060453e-01
4.709653748919613303e-01,-1.536234672431149306e-01,6.110822060610916484e-01,-6.173896528130248251e-01
4.736592838147861695e-01,-1.556878992529083516e-01,6.085666354968197744e-01,-6.172963721279759453e-01
4.763610636323131198e-01,-1.577342117805865251e-01,6.060381354510605556e-01,-6.171854128769168613e-01
4.790705901877072570e-01,-1.597623005478803482e-01,6.034968320378296669e-01,-6.170566835074018375e-01
4.817877384725738898e-01,-1.617720621692921301e-01,6.009428522555612107e-01,-6.169100933539086729e-01
4.845123826333829209e-01,-1.637633941595604548e-01,5.983763239806657586e-01,-6.167455526452120251e-01
4.872443959779572120e-01,-1.657361949410772473e-01,5.957973759610306619e-01,-6.165629725117127702e-01
4.899836509820158503e-01,-1.676903638512532158e-01,5.932061378094561910e-01,-6.163622649927208430e-01
4.927300192957799752e-01,-1.696258011498347762e-01,5.906027399970322778e-01,-6.161433430436905612e-01
4.954833717506433866e-01,-1.715424080261770401e-01,5.879873138464530857e-01,-6.159061205434046560e-01
4.982435783659034390e-01,-1.734400866064670643e-01,5.853599915252697405e-01,-6.156505123011084546e-01
5.010105083555473904e-01,-1.753187399608933106e-01,5.827209060390849960e-01,-6.153764340635968777e-01
5.037840301350988703e-01,-1.771782721107648395e-01,5.800701912246888359e-01,-6.150838025222535865e-01
5.065640113285275747e-01,-1.790185880355842640e-01,5.774079817431303496e-01,-6.147725353200335086e-01
5.093503187752184136e-01,-1.808395936800692994e-01,5.747344130727350953e-01,-6.144425510583959582e-01
5.121428185369937269e-01,-1.826411959611180524e-01,5.720496215020594022e-01,-6.140937693041892409e-01
5.149413759051951756e-01,-1.844233027747232412e-01,5.693537441227920493e-01,-6.137261105964821883e-01
5.177458554078265829e-01,-1.861858230028367311e-01,5.666469188225916609e-01,-6.133394964533407379e-01
5.205561208167542864e-01,-1.879286665201816420e-01,5.639292842778702575e-01,-6.129338493785509989e-01
5.233720351549600025e-01,-1.896517442010062227e-01,5.612009799465190740e-01,-6.125090928682922486e-01
5.261934607038515344e-01,-1.913549679257845471e-01,5.584621460605775356e-01,-6.120651514177558594e-01
5.290202590106314329e-01,-1.930382505878653898e-01,5.557129236188458332e-01,-6.116019505277068280e-01
5.318522908957246109e-01,-1.947015061000678671e-01,5.529534543794402124e-01,-6.111194167109887943e-01
5.346894164602529198e-01,-1.963446494012154320e-01,5.501838808522947488e-01,-6.106174774989788778e-01
5.375314950935687897e-01,-1.979675964626157469e-01,5.474043462916079461e-01,-6.100960614479860045e-01
5.403783854808454912e-01,-1.995702642944877092e-01,5.446149946882332671e-01,-6.095550981455890582e-01
5.432299456107204660e-01,-2.011525709523305505e-01,5.418159707620148202e-01,-6.089945182169186344e-01
5.460860327829902827e-01,-2.027144355432333733e-01,5.390074199540719757e-01,-6.084142533308845024e-01
5.489465036163577727e-01,-2.042557782321257620e-01,5.361894884190290256e-01,-6.078142362063465587e-01
5.518112140562354551e-01,-2.057765202479744371e-01,5.333623230171915530e-01,-6.071944006182236064e-01
5.546800193826020298e-01,-2.072765838899214563e-01,5.305260713066690670e-01,-6.065546814035412959e-01
5.575527742179070545e-01,-2.087558925333591886e-01,5.276808815354495641e-01,-6.058950144674297711e-01
5.604293325350260258e-01,-2.102143706359465014e-01,5.248269026334182463e-01,-6.052153367890560354e-01
5.633095476652703049e-01,-2.116519437435677164e-01,5.219642842043283881e-01,-6.045155864274978086e-01
5.661932723064491135e-01,-2.130685384962321682e-01,5.190931765177172474e-01,-6.037957025275527689e-01
5.690803585309762713e-01,-2.144640826339085926e-01,5.162137305007763466e-01,-6.030556253254946153e-01
5.719706577940265602e-01,-2.158385050022988139e-01,5.133260977301700168e-01,-6.022952961547658468e-01
5.748640209417460456e-01,-2.171917355585534504e-01,5.104304304238036494e-01,-6.015146574516048172e-01
5.777602982195100267e-01,-2.185237053769253923e-01,5.075268814325437639e-01,-6.007136527606128373e-01
5.806593392802261722e-01,-2.198343466543570268e-01,5.046156042318895585e-01,-5.998922267402605479e-01
5.835609931926839522e-01,-2.211235927160051795e-01,5.016967529135987203e-01,-5.990503251683334529e-01
5.864651084499575839e-01,-2.223913780207061874e-01,4.987704821772620534e-01,-5.981878949473088403e-01
5.893715329778530521e-01,-2.236376381663769952e-01,4.958369473218326440e-01,-5.973048841096700867e-01
5.922801141433995387e-01,-2.248623098953491661e-01,4.928963042371097281e-01,-5.964012418231604551e-01
5.951906987633857060e-01,-2.260653310996384724e-01,4.899487093951762073e-01,-5.954769183959732759e-01
5.981031331129451623e-01,-2.272466408261523407e-01,4.869943198417888697e-01,-5.945318652818717409e-01
6.010172629341865580e-01,-2.284061792818334324e-01,4.840332931877250333e-01,-5.935660350852460798e-01
6.039329334448653164e-01,-2.295438878387333625e-01,4.810657876000846156e-01,-5.925793815661063446e-01
6.068499893470974405e-01,-2.306597090390203053e-01,4.780919617935487365e-01,-5.915718596450123545e-01
6.097682748361210603e-01,-2.317535865999242883e-01,4.751119750215936355e-01,-5.905434254079309220e-01
6.126876336091028330e-01,-2.328254654186158734e-01,4.721259870676614012e-01,-5.894940361110273530e-01
6.156079088739779825e-01,-2.338752915770133112e-01,4.691341582362890117e-01,-5.884236501853944423e-01
6.185289433583377461e-01,-2.349030123465239983e-01,4.661366493441971848e-01,-5.873322272417136336e-01
6.214505793183574545e-01,-2.359085761927197655e-01,4.631336217113337650e-01,-5.862197280748445705e-01
6.243726585477681335e-01,-2.368919327799455243e-01,4.601252371518784745e-01,-5.850861146683467018e-01
6.272950223868627440e-01,-2.378530329758551387e-01,4.571116579652072520e-01,-5.839313501989352728e-01
6.302175117315430564e-01,-2.387918288558791846e-01,4.540930469268175118e-01,-5.827553990408719242e-01
6.331399670424092685e-01,-2.397082737076260406e-01,4.510695672792124356e-01,-5.815582267702785746e-01
6.360622283538883703e-01,-2.406023220352143666e-01,4.480413827227451296e-01,-5.803398001693830244e-01
6.389841352833960375e-01,-2.414739295635322525e-01,4.450086574064286982e-01,-5.791000872307002778e-01
6.419055270405370495e-01,-2.423230532424255346e-01,4.419715559187057941e-01,-5.778390571611418114e-01
6.448262424363462308e-01,-2.431496512508203867e-01,4.389302432781809205e-01,-5.765566803860515677e-01
6.477461198925655861e-01,-2.439536830007732748e-01,4.358848849243157075e-01,-5.752529285531714498e-01
6.506649974509539636e-01,-2.447351091414480262e-01,4.328356467080895498e-01,-5.739277745365380934e-01
6.535827127826312477e-01,-2.454938915630210106e-01,4.297826948826248272e-01,-5.725811924403110265e-01
6.564991031974628521e-01,-2.462299934005178215e-01,4.267261960937750453e-01,-5.712131576025232249e-01
6.594140056534758543e-01,-2.469433790375775706e-01,4.236663173706789465e-01,-5.698236465987596144e-01
6.623272567663089916e-01,-2.476340141101426306e-01,4.206032261162822583e-01,-5.684126372457680709e-01
6.652386928186909687e-01,-2.483018655100747152e-01,4.175370900978258026e-01,-5.669801086049989225e-01
6.681481497699591765e-01,-2.489469013887018467e-01,4.144680774372992427e-01,-5.655260409860656257e-01
6.710554632656089424e-01,-2.495690911602921891e-01,4.113963566018628004e-01,-5.640504159501326109e-01
6.739604686468702033e-01,-2.501684055054507749e-01,4.083220963942384985e-01,-5.625532163132355157e-01
6.768630009603143760e-01,-2.507448163744428471e-01,4.052454659430707595e-01,-5.610344261495257001e-01
6.797628949674989762e-01,-2.512982969904469233e-01,4.021666346932545877e-01,-5.594940307944390456e-01
6.826599851546361064e-01,-2.518288218527317546e-01,3.990857723962330517e-01,-5.579320168477869268e-01
6.855541057422924744e-01,-2.523363667397579557e-01,3.960030491002687336e-01,-5.563483721767812362e-01
6.884450906951137261e-01,-2.528209087122030296e-01,3.929186351406843691e-01,-5.547430859189814711e-01
6.913327737315819732e-01,-2.532824261159153933e-01,3.898327011300751765e-01,-5.531161484851643273e-01
6.942169883338024094e-01,-2.537208985847927978e-01,3.867454179484925980e-01,-5.514675515621172419e-01
