ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
-1.588773128420023273e+00,1.832943957419079339e+00,-1.258363073540848864e+00
-1.585300371925738139e+00,1.830150169577143160e+00,-1.274978766887673531e+00
-1.581813647811316725e+00,1.827229659811687501e+00,-1.291594157246925167e+00
-1.578312966697924535e+00,1.824182372454028256e+00,-1.308208336234567115e+00
-1.574798339249243950e+00,1.821008258187842621e+00,-1.324820394926803591e+00
-1.571269776171439592e+00,1.817707274053181665e+00,-1.341429423904084040e+00
-1.567727288213125902e+00,1.814279383450183136e+00,-1.358034513295137469e+00
-1.564170886165336283e+00,1.810724556142473851e+00,-1.374634752821032757e+00
-1.560600580861487785e+00,1.807042768260276322e+00,-1.391229231839263836e+00
-1.557016383177350249e+00,1.803234002303202965e+00,-1.407817039387849745e+00
-1.553418304031009889e+00,1.799298247142747886e+00,-1.424397264229459337e+00
-1.549806354382841089e+00,1.795235498024478904e+00,-1.440968994895551081e+00
-1.546180545235468884e+00,1.791045756569914937e+00,-1.457531319730527519e+00
-1.542540887633735647e+00,1.786729030778107852e+00,-1.474083326935899052e+00
-1.538887392664670672e+00,1.782285335026914330e+00,-1.490624104614466816e+00
-1.535220071457452651e+00,1.777714690073962212e+00,-1.507152740814502234e+00
-1.531538935183378580e+00,1.773017123057313960e+00,-1.523668323573943217e+00
-1.527843995055827575e+00,1.768192667495823933e+00,-1.540169940964587258e+00
-1.524135262330227780e+00,1.763241363289189234e+00,-1.556656681136291631e+00
-1.520412748304023065e+00,1.758163256717699019e+00,-1.573127632361169814e+00
-1.516676464316635498e+00,1.752958400441671838e+00,-1.589581883077787472e+00
-1.512926421749435368e+00,1.747626853500594768e+00,-1.606018521935354881e+00
-1.509162632025702111e+00,1.742168681311953682e+00,-1.622436637837910700e+00
-1.505385106610591661e+00,1.736583955669761536e+00,-1.638835319988498851e+00
-1.501593857011102040e+00,1.730872754742772690e+00,-1.655213657933334304e+00
-1.497788894776036939e+00,1.725035163072406785e+00,-1.671570741605955757e+00
-1.493970231495970857e+00,1.719071271570353332e+00,-1.687905661371366328e+00
-1.490137878803214910e+00,1.712981177515882969e+00,-1.704217508070151599e+00
-1.486291848371779301e+00,1.706764984552845643e+00,-1.720505373062584109e+00
-1.482432151917340457e+00,1.700422802686367252e+00,-1.736768348272702545e+00
-1.478558801197203509e+00,1.693954748279246747e+00,-1.753005526232372269e+00
-1.474671808010264762e+00,1.687360944048040823e+00,-1.769216000125316546e+00
-1.470771184196981274e+00,1.680641519058849509e+00,-1.785398863831121341e+00
-1.466856941639328893e+00,1.673796608722797785e+00,-1.801553211969209700e+00
-1.462929092260769171e+00,1.666826354791212106e+00,-1.817678139942789484e+00
-1.458987648026212947e+00,1.659730905350495389e+00,-1.833772743982759579e+00
-1.455032620941982602e+00,1.652510414816695805e+00,-1.849836121191586580e+00
-1.451064023055776753e+00,1.645165043929777360e+00,-1.865867369587139502e+00
-1.447081866456632504e+00,1.637694959747584278e+00,-1.881865588146487633e+00
-1.443086163274889699e+00,1.630100335639503406e+00,-1.897829876849653985e+00
-1.439076925682152952e+00,1.622381351279825967e+00,-1.913759336723325877e+00
-1.435054165891255895e+00,1.614538192640808445e+00,-1.929653069884517569e+00
-1.431017896156220992e+00,1.606571051985429044e+00,-1.945510179584187593e+00
-1.426968128772228006e+00,1.598480127859845501e+00,-1.961329770250802129e+00
-1.422904876075569147e+00,1.590265625085551804e+00,-1.977110947533847085e+00
-1.418828150443617320e+00,1.581927754751234927e+00,-1.992852818347288446e+00
-1.414737964294785488e+00,1.573466734204330697e+00,-2.008554490912971335e+00
-1.410634330088490485e+00,1.564882787042281453e+00,-2.024215074803961567e+00
-1.406517260325113705e+00,1.556176143103492615e+00,-2.039833680987831244e+00
-1.402386767545963142e+00,1.547347038457995483e+00,-2.055409421869874631e+00
-1.398242864333236524e+00,1.538395715397802954e+00,-2.070941411336260085e+00
-1.394085563309981346e+00,1.529322422426979911e+00,-2.086428764797123137e+00
-1.389914877140058458e+00,1.520127414251401410e+00,-2.101870599229578751e+00
-1.385730818528099872e+00,1.510810951768230437e+00,-2.117266033220669641e+00
-1.381533400219475016e+00,1.501373302055084569e+00,-2.132614187010241302e+00
-1.377322635000246986e+00,1.491814738358917758e+00,-2.147914182533739336e+00
-1.373098535697137468e+00,1.482135540084599912e+00,-2.163165143464931717e+00
-1.368861115177485432e+00,1.472335992783206038e+00,-2.178366195258548021e+00
-1.364610386349208282e+00,1.462416388140008960e+00,-2.193516465192845377e+00
-1.360346362160763656e+00,1.452377023962180935e+00,-2.208615082412081598e+00
-1.356069055601108575e+00,1.442218204166197504e+00,-2.223661177968907054e+00
-1.351778479699661029e+00,1.431940238764954687e+00,-2.238653884866672605e+00
-1.347474647526258451e+00,1.421543443854592859e+00,-2.253592338101643833e+00
-1.343157572191120197e+00,1.411028141601024855e+00,-2.268475674705123346e+00
-1.338827266844807129e+00,1.400394660226180976e+00,-2.283303033785483827e+00
-1.334483744678179429e+00,1.389643333993959340e+00,-2.298073556570101150e+00
-1.330127018922359516e+00,1.378774503195886236e+00,-2.312786386447194253e+00
-1.325757102848689195e+00,1.367788514136494271e+00,-2.327440669007562413e+00
-1.321374009768691238e+00,1.356685719118403854e+00,-2.342035552086222161e+00
-1.316977753034026977e+00,1.345466476427127356e+00,-2.356570185803942064e+00
-1.312568346036456779e+00,1.334131150315577052e+00,-2.371043722608672244e+00
-1.308145802207798969e+00,1.322680110988295965e+00,-2.385455317316859780e+00
-1.303710135019889194e+00,1.311113734585398261e+00,-2.399804127154670397e+00
-1.299261357984538900e+00,1.299432403166227434e+00,-2.414089311799079596e+00
-1.294799484653494925e+00,1.287636504692734052e+00,-2.428310033418864755e+00
-1.290324528618395750e+00,1.275726433012564831e+00,-2.442465456715478211e+00
-1.285836503510735529e+00,1.263702587841873726e+00,-2.456554748963799550e+00
-1.281335423001816132e+00,1.251565374747855897e+00,-2.470577080052774210e+00
-1.276821300802708725e+00,1.239315205130992803e+00,-2.484531622525928629e+00
-1.272294150664213586e+00,1.226952496207024179e+00,-2.498417551621759713e+00
-1.267753986376814579e+00,1.214477670988642455e+00,-2.512234045314007513e+00
-1.263200821770639415e+00,1.201891158266905402e+00,-2.525980284351791116e+00
-1.258634670715417014e+00,1.189193392592374998e+00,-2.539655452299622418e+00
-1.254055547120435987e+00,1.176384814255980071e+00,-2.553258735577290661e+00
-1.249463464934500223e+00,1.163465869269604047e+00,-2.566789323499607089e+00
-1.244858438145888702e+00,1.150437009346399586e+00,-2.580246408316021700e+00
-1.240240480782312193e+00,1.137298691880828994e+00,-2.593629185250103220e+00
-1.235609606910868852e+00,1.124051379928432182e+00,-2.606936852538878746e+00
-1.230965830638003800e+00,1.110695542185327289e+00,-2.620168611472032616e+00
-1.226309166109465165e+00,1.097231652967436855e+00,-2.633323666430968046e+00
-1.221639627510261006e+00,1.083660192189446203e+00,-2.646401224927719120e+00
-1.216957229064614676e+00,1.069981645343497378e+00,-2.659400497643723327e+00
-1.212261985035924861e+00,1.056196503477610626e+00,-2.672320698468440447e+00
-1.207553909726718722e+00,1.042305263173842755e+00,-2.685161044537828889e+00
-1.202833017478610156e+00,1.028308426526181041e+00,-2.697920756272664367e+00
-1.198099322672255607e+00,1.014206501118170012e+00,-2.710599057416711144e+00
-1.193352839727310544e+00,1.000000000000282441e+00,-2.723195175074733410e+00
-1.188593583102384832e+00,9.856894416670184400e-01,-2.735708339750357876e+00
-1.183821567295000321e+00,9.712753500337543144e-01,-2.748137785383765408e+00
-1.179036806841544216e+00,9.567582544133210742e-01,-2.760482749389239654e+00
-1.174239316317226001e+00,9.421386894923374777e-01,-2.772742472692538040e+00
-1.169429110336035027e+00,9.274171953072728458e-01,-2.784916199768104672e+00
-1.164606203550692776e+00,9.125943172202626297e-01,-2.797003178676124246e+00
-1.159770610652608891e+00,8.976706058946625211e-01,-2.809002661099398779e+00
-1.154922346371838771e+00,8.826466172703568702e-01,-2.820913902380060900e+00
-1.150061425477034938e+00,8.675229125388059792e-01,-2.832736161556116627e+00
-1.145187862775406851e+00,8.523000581178452606e-01,-2.844468701397810051e+00
-1.140301673112671166e+00,8.369786256262362611e-01,-2.856110788443824156e+00
-1.135402871373009326e+00,8.215591918579659980e-01,-2.867661693037295567e+00
-1.130491472479020709e+00,8.060423387562974940e-01,-2.879120689361656993e+00
-1.125567491391677555e+00,7.904286533875783949e-01,-2.890487055476300249e+00
-1.120630943110280775e+00,7.747187279147974559e-01,-2.901760073352055880e+00
-1.115681842672412660e+00,7.589131595709033284e-01,-2.912939028906491590e+00
-1.110720205153891582e+00,7.430125506318765449e-01,-2.924023212039027264e+00
-1.105746045668725364e+00,7.270175083895618062e-01,-2.935011916665864806e+00
-1.100759379369065760e+00,7.109286451242576854e-01,-2.945904440754721687e+00
-1.095760221445165605e+00,6.947465780770714083e-01,-2.956700086359389967e+00
-1.090748587125324853e+00,6.784719294220309393e-01,-2.967398159654089707e+00
-1.085724491675851278e+00,6.621053262379652526e-01,-2.977997970967643404e+00
-1.080687950401010289e+00,6.456474004801476818e-01,-2.988498834817440830e+00
-1.075638978642980970e+00,6.290987889517052345e-01,-2.998900069943222668e+00
-1.070577591781807003e+00,6.124601332747950933e-01,-3.009200999340658544e+00
-1.065503805235349821e+00,5.957320798615530766e-01,-3.019400950294726105e+00
-1.060417634459243752e+00,5.789152798848097303e-01,-3.029499254412891585e+00
-1.055319094946846725e+00,5.620103892485788233e-01,-3.039495247658091426e+00
-1.050208202229194310e+00,5.450180685583217999e-01,-3.049388270381502064e+00
-1.045084971874951973e+00,5.279389830909813064e-01,-3.059177667355109431e+00
-1.039949419490368454e+00,5.107738027647980017e-01,-3.068862787804074177e+00
-1.034801560719226243e+00,4.935232021088974408e-01,-3.078442985438880619e+00
-1.029641411242796734e+00,4.761878602326640175e-01,-3.087917618487282301e+00
-1.024468986779788704e+00,4.587684607948873117e-01,-3.097286049726037493e+00
-1.019284303086305910e+00,4.412656919726957727e-01,-3.106547646512419991e+00
-1.014087375955792680e+00,4.236802464302726334e-01,-3.115701780815534505e+00
-1.008878221218991289e+00,4.060128212873559961e-01,-3.124747829247395359e+00
-1.003656854743889548e+00,3.882641180875248121e-01,-3.133685173093805787e+00
-9.984232924356756245e-01,3.704348427662737531e-01,-3.142513198345004533e+00
-9.931775502366877451e-01,3.525257056188799698e-01,-3.151231295726102388e+00
-9.879196441263671247e-01,3.345374212680538029e-01,-3.159838860727287368e+00
-9.826495901212072281e-01,3.164707086313901518e-01,-3.168335293633818939e+00
-9.773674042747059199e-01,2.983262908886092357e-01,-3.176719999555785101e+00
-9.720731026773177241e-01,2.801048954485919618e-01,-3.184992388457638324e+00
-9.667667014564035322e-01,2.618072539162167311e-01,-3.193151875187509425e+00
-9.614482167761825293e-01,2.434341020589916305e-01,-3.201197879506280763e+00
-9.561176648376800147e-01,2.249861797734887259e-01,-3.209129826116444484e+00
-9.507750618786821040e-01,2.064642310515784895e-01,-3.216947144690715632e+00
-9.454204241736844372e-01,1.878690039464701311e-01,-3.224649269900414783e+00
-9.400537680338418856e-01,1.692012505385544763e-01,-3.232235641443625518e+00
-9.346751098069195907e-01,1.504617269010556924e-01,-3.239705704073108095e+00
-9.292844658772435595e-01,1.316511930654923612e-01,-3.247058907623973312e+00
-9.238818526656494834e-01,1.127704129869436939e-01,-3.254294707041130774e+00
-9.184672866294351090e-01,9.382015450913364085e-02,-3.261412562406480919e+00
-9.130407842623059489e-01,7.480118932932321163e-02,-3.268411938965884111e+00
-9.076023620943309833e-01,5.571429296302344431e-02,-3.275292307155867721e+00
-9.021520366918873712e-01,3.656024470851843011e-02,-3.282053142630109832e+00
-8.966898246576100462e-01,1.733982761121184712e-02,-3.288693926285666258e+00
-8.912157426303446428e-01,-1.946171572207950305e-03,-3.295214144288950209e+00
-8.857298072850955384e-01,-2.129696240978259242e-02,-3.301613288101473920e+00
-8.802320353329715630e-01,-4.071175083047091914e-02,-3.307890854505334932e+00
-8.747224435211408133e-01,-6.018973916051516965e-02,-3.314046345628455903e+00
-8.692010486327742536e-01,-7.973012615997882024e-02,-3.320079268969571729e+00
-8.636678674869996408e-01,-9.933210705945408336e-02,-3.325989137422965314e+00
-8.581229169388447930e-01,-1.189948735969401927e-01,-3.331775469302953763e+00
-8.525662138791921807e-01,-1.387176140548895265e-01,-3.337437788368112557e+00
-8.469977752347223054e-01,-1.584995132974214294e-01,-3.342975623845251043e+00
-8.414176179678644063e-01,-1.783397528076957894e-01,-3.348388510453134348e+00
-8.358257590767466105e-01,-1.982375107254531477e-01,-3.353675988425931731e+00
-8.302222155951393123e-01,-2.181919618847144582e-01,-3.358837603536427796e+00
-8.246070045924094316e-01,-2.382022778516382777e-01,-3.363872907118956146e+00
-8.189801431734620163e-01,-2.582676269625381882e-01,-3.368781456092085680e+00
-8.133416484786932799e-01,-2.783871743620505712e-01,-3.373562812981030667e+00
-8.076915376839367555e-01,-2.985600820414616718e-01,-3.378216545939811244e+00
-8.020298280004088953e-01,-3.187855088771808232e-01,-3.382742228773140347e+00
-7.963565366746588881e-01,-3.390626106693695463e-01,-3.387139440958053083e+00
-7.906716809885167008e-01,-3.593905401807114819e-01,-3.391407767665262529e+00
-7.849752782590386779e-01,-3.797684471753338675e-01,-3.395546799780253977e+00
-7.792673458384550278e-01,-4.001954784578719004e-01,-3.399556133924104717e+00
-7.735479011141179750e-01,-4.206707779126748203e-01,-3.403435372474046705e+00
-7.678169615084490252e-01,-4.411934865431523245e-01,-3.407184123583741897e+00
-7.620745444788821210e-01,-4.617627425112618700e-01,-3.410802001203303124e+00
-7.563206675178165694e-01,-4.823776811771304796e-01,-3.414288625099033414e+00
-7.505553481525595316e-01,-5.030374351388100518e-01,-3.417643620872891752e+00
-7.447786039452731766e-01,-5.237411342721727259e-01,-3.420866619981690615e+00
-7.389904524929226115e-01,-5.444879057709280934e-01,-3.423957259756015947e+00
-7.331909114272215922e-01,-5.652768741867765234e-01,-3.426915183418870470e+00
-7.273799984145763453e-01,-5.861071614696871102e-01,-3.429740040104041654e+00
-7.215577311560369411e-01,-6.069778870083006872e-01,-3.432431484874190808e+00
-7.157241273872385623e-01,-6.278881676704581860e-01,-3.434989178738668603e+00
-7.098792048783496567e-01,-6.488371178438482323e-01,-3.437412788671043717e+00
-7.040229814340192016e-01,-6.698238494767773110e-01,-3.439701987626358815e+00
-6.981554748933183063e-01,-6.908474721190537293e-01,-3.441856454558100964e+00
-6.922767031296899187e-01,-7.119070929629918165e-01,-3.443875874434893625e+00
-6.863866840508918710e-01,-7.330018168845261473e-01,-3.445759938256904853e+00
-6.804854355989445880e-01,-7.541307464844410058e-01,-3.447508343071969961e+00
-6.745729757500731338e-01,-7.752929821297056545e-01,-3.449120791991439283e+00
-6.686493225146563635e-01,-7.964876219949218461e-01,-3.450596994205727519e+00
-6.627144939371687471e-01,-8.177137621038742532e-01,-3.451936664999589954e+00
-6.567685080961279676e-01,-8.389704963711864805e-01,-3.453139525767106477e+00
-6.508113831040388542e-01,-8.602569166440785509e-01,-3.454205304026378709e+00
-6.448431371073352070e-01,-8.815721127442257554e-01,-3.455133733433947807e+00
-6.388637882863312800e-01,-9.029151725097102066e-01,-3.455924553798908505e+00
-6.328733548551591648e-01,-9.242851818370798611e-01,-3.456577511096747823e+00
-6.268718550617191632e-01,-9.456812247234862578e-01,-3.457092357482892897e+00
-6.208593071876190583e-01,-9.671023833089281707e-01,-3.457468851305960822e+00
-6.148357295481234885e-01,-9.885477379185778624e-01,-3.457706757120724728e+00
-6.088011404920941061e-01,-1.010016367105196045e+00,-3.457805845700789416e+00
-6.027555584019362866e-01,-1.031507347691635657e+00,-3.457765894050968569e+00
-5.966990016935407315e-01,-1.053019754813427689e+00,-3.457586685419373751e+00
-5.906314888162301768e-01,-1.074552661961446720e+00,-3.457268009309212520e+00
-5.845530382527005520e-01,-1.096105141024663610e+00,-3.456809661490289454e+00
-5.784636685189668004e-01,-1.117676262332968573e+00,-3.456211444010211853e+00
-5.723633981643052593e-01,-1.139265094700072201e+00,-3.455473165205306785e+00
-5.662522457711971491e-01,-1.160870705466485520e+00,-3.454594639711237036e+00
-5.601302299552731734e-01,-1.182492160542561344e+00,-3.453575688473321303e+00
-5.539973693652533449e-01,-1.204128524451618887e+00,-3.452416138756566166e+00
-5.478536826828963591e-01,-1.225778860373124113e+00,-3.451115824155391199e+00
-5.416991886229372000e-01,-1.247442230185942025e+00,-3.449674584603064087e+00
-5.355339059330316287e-01,-1.269117694511651573e+00,-3.448092266380834658e+00
-5.293578533937003394e-01,-1.290804312757922068e+00,-3.446368722126774031e+00
-5.231710498182694513e-01,-1.312501143161948658e+00,-3.444503810844310898e+00
-5.169735140528165518e-01,-1.334207242833944873e+00,-3.442497397910475598e+00
-5.107652649761096342e-01,-1.355921667800693120e+00,-3.440349355083838212e+00
-5.045463214995528078e-01,-1.377643473049143807e+00,-3.438059560512152668e+00
-4.983167025671265682e-01,-1.399371712570072201e+00,-3.435627898739696207e+00
-4.920764271553297320e-01,-1.421105439401778137e+00,-3.433054260714315742e+00
-4.858255142731240372e-01,-1.442843705673836796e+00,-3.430338543794165140e+00
-4.795639829618741912e-01,-1.464585562650893458e+00,-3.427480651754148067e+00
-4.732918522952895279e-01,-1.486330060776501538e+00,-3.424480494792057073e+00
-4.670091413793688306e-01,-1.508076249716999939e+00,-3.421337989534411594e+00
-4.607158693523389359e-01,-1.529823178405431250e+00,-3.418053059041997521e+00
-4.544120553845977240e-01,-1.551569895085498141e+00,-3.414625632815097678e+00
-4.480977186786553323e-01,-1.573315447355547958e+00,-3.411055646798426988e+00
-4.417728784690775901e-01,-1.595058882212596618e+00,-3.407343043385762993e+00
-4.354375540224234009e-01,-1.616799246096382037e+00,-3.403487771424273500e+00
-4.290917646371912308e-01,-1.638535584933441314e+00,-3.399489786218542697e+00
-4.227355296437538823e-01,-1.660266944181219229e+00,-3.395349049534291730e+00
-4.163688684043074795e-01,-1.681992368872199384e+00,-3.391065529601799078e+00
-4.099918003128050215e-01,-1.703710903658057108e+00,-3.386639201119017173e+00
-4.036043447949015373e-01,-1.725421592853831676e+00,-3.382070045254383039e+00
-3.972065213078972978e-01,-1.747123480482117852e+00,-3.377358049649328731e+00
-3.907983493406681497e-01,-1.768815610317272968e+00,-3.372503208420490228e+00
-3.843798484136201066e-01,-1.790497025929638664e+00,-3.367505522161603260e+00
-3.779510380786181289e-01,-1.812166770729770837e+00,-3.362364997945105571e+00
-3.715119379189348314e-01,-1.833823888012683589e+00,-3.357081649323430117e+00
-3.650625675491850908e-01,-1.855467421002098050e+00,-3.351655496329997597e+00
-3.586029466152705902e-01,-1.877096412894694977e+00,-3.346086565479898134e+00
-3.521330947943164258e-01,-1.898709906904378908e+00,-3.340374889770280298e+00
-3.456530317946126529e-01,-1.920306946306529872e+00,-3.334520508680427486e+00
-3.391627773555553338e-01,-1.941886574482267536e+00,-3.328523468171530109e+00
-3.326623512475851419e-01,-1.963447834962702920e+00,-3.322383820686159783e+00
-3.261517732721280760e-01,-1.984989771473190778e+00,-3.316101625147434451e+00
-3.196310632615330105e-01,-2.006511427977572648e+00,-3.309676946957886390e+00
-3.131002410790135193e-01,-2.028011848722409027e+00,-3.303109857998015819e+00
-3.065593266185865917e-01,-2.049490078281203331e+00,-3.296400436624548735e+00
-3.000083398050112371e-01,-2.070945161598610529e+00,-3.289548767668394103e+00
-2.934473005937311973e-01,-2.092376144034629792e+00,-3.282554942432283518e+00
-2.868762289708081670e-01,-2.113782071408782048e+00,-3.275419058688126217e+00
-2.802951449528671146e-01,-2.135161990044261771e+00,-3.268141220674046554e+00
-2.737040685870304468e-01,-2.156514946812079891e+00,-3.260721539091123944e+00
-2.671030199508599434e-01,-2.177839989175161861e+00,-3.253160131099831709e+00
-2.604920191522939188e-01,-2.199136165232442153e+00,-3.245457120316167732e+00
-2.538710863295887687e-01,-2.220402523762915248e+00,-3.237612636807490230e+00
-2.472402416512530510e-01,-2.241638114269664417e+00,-3.229626817088040891e+00
-2.405995053159909747e-01,-2.262841987023850532e+00,-3.221499804114175802e+00
-2.339488975526349823e-01,-2.284013193108679118e+00,-3.213231747279296169e+00
-2.272884386200905438e-01,-2.305150784463317226e+00,-3.204822802408461069e+00
-2.206181488072712360e-01,-2.326253813926779213e+00,-3.196273131752715102e+00
-2.139380484330359045e-01,-2.347321335281770338e+00,-3.187582903983113614e+00
-2.072481578461295160e-01,-2.368352403298492170e+00,-3.178752294184439720e+00
-2.005484974251185992e-01,-2.389346073778391144e+00,-3.169781483848622905e+00
-1.938390875783311262e-01,-2.410301403597875147e+00,-3.160670660867863191e+00
-1.871199487437921194e-01,-2.431217450751975484e+00,-3.151420019527451988e+00
-1.803911013891634496e-01,-2.452093274397947997e+00,-3.142029760498290969e+00
-1.736525660116835790e-01,-2.472927934898837776e+00,-3.132500090829112516e+00
-1.669043631380973391e-01,-2.493720493866979471e+00,-3.122831223938411505e+00
-1.601465133246013917e-01,-2.514470014207443427e+00,-3.113023379606063124e+00
-1.533790371567793631e-01,-2.535175560161415653e+00,-3.103076783964652030e+00
-1.466019552495362865e-01,-2.555836197349529382e+00,-3.092991669490505302e+00
-1.398152882470391489e-01,-2.576450992815122909e+00,-3.082768274994425184e+00
-1.330190568226534698e-01,-2.597019015067435710e+00,-3.072406845612121185e+00
-1.262132816788779088e-01,-2.617539334124739270e+00,-3.061907632794361511e+00
-1.193979835472833706e-01,-2.638011021557392866e+00,-3.051270894296806535e+00
-1.125731831884509981e-01,-2.658433150530835842e+00,-3.040496894169566477e+00
-1.057389013919064064e-01,-2.678804795848497289e+00,-3.029585902746455339e+00
-9.889515897605576089e-02,-2.699125033994640877e+00,-3.018538196633954396e+00
-9.204197678812625627e-02,-2.719392943177122657e+00,-3.007354058699875488e+00
-8.517937570410079318e-02,-2.739607603370070699e+00,-2.996033778061743202e+00
-7.830737662864943605e-02,-2.759768096356496336e+00,-2.984577650074874189e+00
-7.142600049507523419e-02,-2.779873505770796616e+00,-2.972985976320166479e+00
-6.453526826524259852e-02,-2.799922917141199896e+00,-2.961259064591606815e+00
-5.763520092951660012e-02,-2.819915417932100432e+00,-2.949397228883472888e+00
-5.072581950670027734e-02,-2.839850097586316569e+00,-2.937400789377257126e+00
-4.380714504396528153e-02,-2.859726047567255236e+00,-2.925270072428294732e+00
-3.687919861679715000e-02,-2.879542361400977857e+00,-2.913005410552107044e+00
-2.994200132891973801e-02,-2.899298134718178765e+00,-2.900607142410457584e+00
-2.299557431223955839e-02,-2.918992465296059713e+00,-2.888075612797112779e+00
-1.603993872677908147e-02,-2.938624453100104450e+00,-2.875411172623326017e+00
-9.075115760608940332e-03,-2.958193200325762717e+00,-2.862614178903030826e+00
-2.101126629789103716e-03,-2.977697811440012554e+00,-2.849684994737748944e+00
4.882007421701279638e-03,-2.997137393222834678e+00,-2.836623989301215509e+00
1.187426512202416351e-02,-3.016511054808570957e+00,-2.823431537823718696e+00
1.887562517155038505e-02,-3.035817907727173637e+00,-2.810108021576156911e+00
2.588606624292104710e-02,-3.055057065945343542e+00,-2.796653827853814889e+00
3.290556698112055700e-02,-3.074227645907561701e+00,-2.783069349959859107e+00
3.993410600352832740e-02,-3.093328766576995292e+00,-2.769354987188548112e+00
4.697166189999796987e-02,-3.112359549476296117e+00,-2.755511144808167057e+00
5.401821323291359361e-02,-3.131319118728272954e+00,-2.741538234043685129e+00
6.107373853725822643e-02,-3.150206601096448011e+00,-2.727436672059127432e+00
6.813821632067612599e-02,-3.169021126025486801e+00,-2.713206881939675963e+00
7.521162506354421573e-02,-3.187761825681509897e+00,-2.698849292673495270e+00
8.229394321903317489e-02,-3.206427834992268799e+00,-2.684364339133274324e+00
8.938514921317287920e-02,-3.225018291687203220e+00,-2.669752462057503273e+00
9.648522144492012453e-02,-3.243532336337356714e+00,-2.655014108031469533e+00
1.035941382862232973e-01,-3.261969112395175063e+00,-2.640149729467986095e+00
1.107118780820900011e-01,-3.280327766234154119e+00,-2.625159784587843159e+00
1.178384191506497702e-01,-3.298607447188365960e+00,-2.610044737399992876e+00
1.249737397832225427e-01,-3.316807307591836285e+00,-2.594805057681461413e+00
1.321178182443835669e-01,-3.334926502817792127e+00,-2.579441220956993686e+00
1.392706327720318049e-01,-3.352964191317759024e+00,-2.563953708478429849e+00
1.464321615774534513e-01,-3.370919534660518302e+00,-2.548343007203810906e+00
1.536023828453904616e-01,-3.388791697570925798e+00,-2.532609609776226733e+00
1.607812747341033355e-01,-3.406579847968571162e+00,-2.516754014502390557e+00
1.679688153754453905e-01,-3.424283157006297262e+00,-2.500776725330950967e+00
1.751649828749190230e-01,-3.441900799108569053e+00,-2.484678251830548135e+00
1.823697553117511472e-01,-3.459431952009682121e+00,-2.468459109167596921e+00
1.895831107389531478e-01,-3.476875796791828233e+00,-2.452119818083819069e+00
1.968050271833970688e-01,-3.494231517922995689e+00,-2.435660904873511168e+00
2.040354826458700976e-01,-3.511498303294718237e+00,-2.419082901360549709e+00
2.112744551011535021e-01,-3.528675344259657898e+00,-2.402386344875150126e+00
2.185219224980793074e-01,-3.545761835669034578e+00,-2.385571778230357154e+00
2.257778627596055410e-01,-3.562756975909885160e+00,-2.368639749698286945e+00
2.330422537828806262e-01,-3.579659966942161820e+00,-2.351590812986113388e+00
2.403150734393095511e-01,-3.596470014335666932e+00,-2.334425527211800411e+00
2.475962995746209538e-01,-3.613186327306808554e+00,-2.317144456879584702e+00
2.548859100089395646e-01,-3.629808118755200042e+00,-2.299748171855205303e+00
2.621838825368467130e-01,-3.646334605300076692e+00,-2.282237247340882735e+00
2.694901949274514652e-01,-3.662765007316544086e+00,-2.264612263850056539e+00
2.768048249244598469e-01,-3.679098548971655003e+00,-2.246873807181866578e+00
2.841277502462414284e-01,-3.695334458260297605e+00,-2.229022468395395418e+00
2.914589485858941065e-01,-3.711471967040918862e+00,-2.211058843783661576e+00
2.987983976113174345e-01,-3.727510311071062343e+00,-2.192983534847376070e+00
3.061460749652767377e-01,-3.743448730042716832e+00,-2.174797148268443170e+00
3.135019582654722248e-01,-3.759286467617493077e+00,-2.156500295883240437e+00
3.208660251046079326e-01,-3.775022771461611359e+00,-2.138093594655639862e+00
3.282382530504577844e-01,-3.790656893280698547e+00,-2.119577666649802516e+00
3.356186196459381987e-01,-3.806188088854401297e+00,-2.100953139002731618e+00
3.430071024091733145e-01,-3.821615618070808740e+00,-2.082220643896592893e+00
3.504036788335618824e-01,-3.836938744960678882e+00,-2.063380818530795580e+00
3.578083263878506504e-01,-3.852156737731479375e+00,-2.044434305093849158e+00
3.652210225161964252e-01,-3.867268868801224446e+00,-2.025381750734974506e+00
3.726417446382447318e-01,-3.882274414832130205e+00,-2.006223807535502779e+00
3.800704701491863235e-01,-3.897172656764048781e+00,-1.986961132480028480e+00
3.875071764198374513e-01,-3.911962879847727503e+00,-1.967594387427347824e+00
3.949518407966989275e-01,-3.926644373677849131e+00,-1.948124239081161280e+00
4.024044406020333420e-01,-3.941216432225883359e+00,-1.928551358960558959e+00
4.098649531339275121e-01,-3.955678353872716269e+00,-1.908876423370276409e+00
4.173333556663690325e-01,-3.970029441441096818e+00,-1.889100113370735912e+00
4.248096254493066160e-01,-3.984269002227854628e+00,-1.869223114747858183e+00
4.322937397087258105e-01,-3.998396348035925030e+00,-1.849246117982663140e+00
4.397856756467184436e-01,-4.012410795206153402e+00,-1.829169818220647947e+00
4.472854104415462939e-01,-4.026311664648895672e+00,-1.808994915240952794e+00
4.547929212477179184e-01,-4.040098281875398101e+00,-1.788722113425309734e+00
4.623081851960518796e-01,-4.053769977028966132e+00,-1.768352121726775916e+00
4.698311793937531844e-01,-4.067326084915925399e+00,-1.747885653638262760e+00
