ref_Yaw (deg),ref_Pitch (deg),ref_Roll (deg)
5.849999999999972289e+01,-3.949999999999968026e+01,-9.999914099224034203e+01
5.699999999999970868e+01,-3.799999999999967315e+01,-9.999915583068381864e+01
5.549999999999970157e+01,-3.649999999999966604e+01,-9.999917041280899355e+01
5.399999999999969447e+01,-3.499999999999965183e+01,-9.999918474304350013e+01
5.249999999999968736e+01,-3.349999999999964473e+01,-9.999919882573847474e+01
5.099999999999968026e+01,-3.199999999999963762e+01,-9.999921266516993512e+01
4.949999999999966604e+01,-3.049999999999963052e+01,-9.999922626553995997e+01
4.799999999999965894e+01,-2.899999999999961986e+01,-9.999923963097808155e+01
4.649999999999965183e+01,-2.749999999999961275e+01,-9.999925276554249365e+01
4.499999999999964473e+01,-2.599999999999960565e+01,-9.999926567322130211e+01
4.349999999999963762e+01,-2.449999999999959499e+01,-9.999927835793376119e+01
4.199999999999962341e+01,-2.299999999999958789e+01,-9.999929082353128251e+01
4.049999999999961631e+01,-2.149999999999957723e+01,-9.999930307379889882e+01
3.899999999999960920e+01,-1.999999999999957012e+01,-9.999931511245621607e+01
3.749999999999960210e+01,-1.849999999999956302e+01,-9.999932694315855031e+01
3.599999999999959499e+01,-1.699999999999955236e+01,-9.999933856949812139e+01
3.449999999999958078e+01,-1.549999999999954525e+01,-9.999934999500506194e+01
3.299999999999957367e+01,-1.399999999999953637e+01,-9.999936122314856846e+01
3.149999999999956657e+01,-1.249999999999952749e+01,-9.999937225733786761e+01
2.999999999999955946e+01,-1.099999999999951861e+01,-9.999938310092329630e+01
2.849999999999954881e+01,-9.499999999999511502e+00,-9.999939375719735324e+01
2.699999999999954170e+01,-7.999999999999502620e+00,-9.999940422939562268e+01
2.549999999999953459e+01,-6.499999999999493738e+00,-9.999941452069782599e+01
2.399999999999952394e+01,-4.999999999999485745e+00,-9.999942463422875960e+01
2.249999999999951683e+01,-3.499999999999476863e+00,-9.999943457305920447e+01
2.099999999999950973e+01,-1.999999999999468425e+00,-9.999944434020696349e+01
1.949999999999949907e+01,-4.999999999994599875e-01,-9.999945393863765730e+01
1.799999999999949196e+01,1.000000000000548450e+00,-9.999946337126566220e+01
1.649999999999948130e+01,2.500000000000556888e+00,-9.999947264095509070e+01
1.499999999999947420e+01,4.000000000000565770e+00,-9.999948175052051624e+01
1.349999999999946532e+01,5.500000000000573763e+00,-9.999949070272789697e+01
1.199999999999945643e+01,7.000000000000582645e+00,-9.999949950029541412e+01
1.049999999999944933e+01,8.500000000000591527e+00,-9.999950814589436732e+01
8.999999999999440448e+00,1.000000000000059863e+01,-9.999951664214982827e+01
7.499999999999431566e+00,1.150000000000060751e+01,-9.999952499164152186e+01
5.999999999999423572e+00,1.300000000000061640e+01,-9.999953319690462195e+01
4.499999999999414690e+00,1.450000000000062528e+01,-9.999954126043056135e+01
2.999999999999406253e+00,1.600000000000063238e+01,-9.999954918466769982e+01
1.499999999999397815e+00,1.750000000000064304e+01,-9.999955697202204874e+01
-6.106664988409952194e-13,1.900000000000065015e+01,-9.999956462485818065e+01
-1.500000000000619060e+00,2.050000000000065725e+01,-9.999957214549971241e+01
-3.000000000000627498e+00,2.200000000000066791e+01,-9.999957953623020046e+01
-4.500000000000635936e+00,2.350000000000067502e+01,-9.999958679929368088e+01
-6.000000000000644818e+00,2.500000000000068567e+01,-9.999959393689546516e+01
-7.500000000000652811e+00,2.650000000000069278e+01,-9.999960095120282233e+01
-9.000000000000660805e+00,2.800000000000069988e+01,-9.999960784434550476e+01
-1.050000000000066969e+01,2.950000000000071054e+01,-9.999961461841645871e+01
-1.200000000000067857e+01,3.100000000000071765e+01,-9.999962127547256330e+01
-1.350000000000068745e+01,3.250000000000072475e+01,-9.999962781753512786e+01
-1.500000000000069456e+01,3.400000000000073186e+01,-9.999963424659050304e+01
-1.650000000000070344e+01,3.550000000000074607e+01,-9.999964056459083395e+01
-1.800000000000071410e+01,3.700000000000075318e+01,-9.999964677345442965e+01
-1.950000000000072120e+01,3.850000000000076028e+01,-9.999965287506650213e+01
-2.100000000000072831e+01,4.000000000000076739e+01,-9.999965887127973474e+01
-2.250000000000073896e+01,4.150000000000077449e+01,-9.999966476391476533e+01
-2.400000000000074607e+01,4.300000000000078870e+01,-9.999967055476085420e+01
-2.550000000000075318e+01,4.450000000000079581e+01,-9.999967624557621093e+01
-2.700000000000076383e+01,4.600000000000080291e+01,-9.999968183808880440e+01
-2.850000000000077094e+01,4.750000000000081002e+01,-9.999968733399671805e+01
-3.000000000000078160e+01,4.900000000000081712e+01,-9.999969273496867572e+01
-3.150000000000078870e+01,5.050000000000083134e+01,-9.999969804264458162e+01
-3.300000000000079581e+01,5.200000000000083844e+01,-9.999970325863604614e+01
-3.450000000000080291e+01,5.350000000000084555e+01,-9.999970838452682642e+01
-3.600000000000081712e+01,5.500000000000085265e+01,-9.999971342187329526e+01
-3.750000000000082423e+01,5.650000000000085976e+01,-9.999971837220499538e+01
-3.900000000000083134e+01,5.800000000000087397e+01,-9.999972323702499466e+01
-4.050000000000083844e+01,5.950000000000088107e+01,-9.999972801781042619e+01
-4.200000000000084555e+01,6.100000000000088818e+01,-9.999973271601288616e+01
-4.350000000000085976e+01,6.250000000000089528e+01,-9.999973733305887436e+01
-4.500000000000086686e+01,6.400000000000090949e+01,-9.999974187035034845e+01
-4.650000000000087397e+01,6.550000000000090949e+01,-9.999974632926490870e+01
-4.800000000000088107e+01,6.700000000000092371e+01,-9.999975071115646585e+01
-4.950000000000088818e+01,6.850000000000092371e+01,-9.999975501735555383e+01
-5.100000000000089528e+01,7.000000000000093792e+01,-9.999975924916961389e+01
-5.250000000000090949e+01,7.150000000000095213e+01,-9.999976340788363416e+01
-5.400000000000091660e+01,7.300000000000095213e+01,-9.999976749476027749e+01
-5.550000000000092371e+01,7.450000000000096634e+01,-9.999977151104044992e+01
-5.700000000000093081e+01,7.600000000000096634e+01,-9.999977545794368439e+01
-5.850000000000093792e+01,7.750000000000098055e+01,-9.999977933666838226e+01
-6.000000000000095213e+01,7.900000000000099476e+01,-9.999978314839223970e+01
-6.150000000000095923e+01,8.050000000000099476e+01,-9.999978689427264555e+01
-6.300000000000096634e+01,8.200000000000100897e+01,-9.999979057544693717e+01
-6.450000000000098055e+01,8.350000000000100897e+01,-9.999979419303288353e+01
-6.600000000000098055e+01,8.500000000000102318e+01,-9.999979774812887001e+01
-6.750000000000099476e+01,8.650000000000103739e+01,-9.999980124181440999e+01
-6.900000000000099476e+01,8.800000000000103739e+01,-9.999980467515021587e+01
-7.050000000000100897e+01,8.950000000000105160e+01,-9.999980804917879595e+01
1.079999999999989768e+02,8.899999999999894840e+01,8.000018863507533240e+01
1.064999999999989768e+02,8.749999999999893419e+01,8.000018537660545803e+01
1.049999999999989626e+02,8.599999999999891998e+01,8.000018217442219282e+01
1.034999999999989626e+02,8.449999999999891998e+01,8.000017902755320165e+01
1.019999999999989484e+02,8.299999999999890576e+01,8.000017593504304614e+01
1.004999999999989342e+02,8.149999999999890576e+01,8.000017289595271563e+01
9.899999999999893419e+01,7.999999999999889155e+01,8.000016990935939987e+01
9.749999999999891998e+01,7.849999999999887734e+01,8.000016697435631841e+01
9.599999999999891998e+01,7.699999999999887734e+01,8.000016409005229434e+01
9.449999999999890576e+01,7.549999999999886313e+01,8.000016125557152691e+01
9.299999999999889155e+01,7.399999999999886313e+01,8.000015847005339253e+01
9.149999999999889155e+01,7.249999999999884892e+01,8.000015573265210378e+01
8.999999999999887734e+01,7.099999999999883471e+01,8.000015304253651038e+01
8.849999999999887734e+01,6.949999999999883471e+01,8.000015039888978663e+01
8.699999999999886313e+01,6.799999999999882050e+01,8.000014780090927502e+01
8.549999999999884892e+01,6.649999999999882050e+01,8.000014524780607417e+01
8.399999999999884892e+01,6.499999999999880629e+01,8.000014273880505300e+01
8.249999999999883471e+01,6.349999999999879918e+01,8.000014027314431075e+01
8.099999999999883471e+01,6.199999999999879208e+01,8.000013785007526224e+01
7.949999999999882050e+01,6.049999999999877787e+01,8.000013546886211202e+01
7.799999999999880629e+01,5.899999999999877076e+01,8.000013312878193972e+01
7.649999999999880629e+01,5.749999999999876366e+01,8.000013082912410312e+01
7.499999999999879208e+01,5.599999999999875655e+01,8.000012856919045134e+01
7.349999999999879208e+01,5.449999999999874944e+01,8.000012634829469960e+01
7.199999999999877787e+01,5.299999999999874234e+01,8.000012416576255703e+01
7.049999999999876366e+01,5.149999999999872813e+01,8.000012202093134306e+01
6.899999999999876366e+01,4.999999999999872102e+01,8.000011991314981685e+01
6.749999999999874944e+01,4.849999999999871392e+01,8.000011784177796414e+01
6.599999999999874944e+01,4.699999999999870681e+01,8.000011580618682672e+01
6.449999999999873523e+01,4.549999999999869971e+01,8.000011380575838871e+01
6.299999999999872813e+01,4.399999999999868550e+01,8.000011183988522134e+01
6.149999999999872102e+01,4.249999999999867839e+01,8.000010990797041188e+01
5.999999999999871392e+01,4.099999999999867129e+01,8.000010800942735045e+01
5.849999999999869971e+01,3.949999999999866418e+01,8.000010614367961637e+01
5.699999999999869260e+01,3.799999999999865707e+01,8.000010431016067969e+01
5.549999999999868550e+01,3.649999999999864286e+01,8.000010250831381597e+01
5.399999999999867839e+01,3.499999999999863576e+01,8.000010073759194995e+01
5.249999999999867129e+01,3.349999999999862865e+01,8.000009899745741393e+01
5.099999999999865707e+01,3.199999999999862155e+01,8.000009728738184833e+01
4.949999999999864997e+01,3.049999999999861089e+01,8.000009560684601695e+01
4.799999999999864286e+01,2.899999999999860378e+01,8.000009395533965062e+01
4.649999999999863576e+01,2.749999999999859313e+01,8.000009233236131934e+01
4.499999999999862865e+01,2.599999999999858602e+01,8.000009073741817645e+01
4.349999999999861444e+01,2.449999999999857891e+01,8.000008917002597286e+01
4.199999999999860734e+01,2.299999999999856826e+01,8.000008762970882970e+01
4.049999999999860023e+01,2.149999999999856115e+01,8.000008611599899666e+01
3.899999999999859313e+01,1.999999999999855405e+01,8.000008462843688051e+01
3.749999999999858602e+01,1.849999999999854339e+01,8.000008316657084606e+01
3.599999999999857181e+01,1.699999999999853628e+01,8.000008172995698885e+01
3.449999999999856470e+01,1.549999999999852740e+01,8.000008031815910670e+01
3.299999999999855760e+01,1.399999999999851852e+01,8.000007893074852916e+01
3.149999999999855049e+01,1.249999999999850964e+01,8.000007756730397546e+01
2.999999999999853983e+01,1.099999999999850075e+01,8.000007622741144075e+01
2.849999999999853273e+01,9.499999999998493649e+00,8.000007491066415355e+01
2.699999999999852562e+01,8.002777777776277190e+00,8.000007361666224881e+01
2.549999999999851497e+01,6.515725308640485380e+00,8.000007234501286746e+01
2.399999999999850786e+01,5.043714077501945781e+00,8.000007109532988636e+01
2.249999999999849720e+01,3.588369513030079894e+00,8.000006986723386149e+01
2.099999999999849010e+01,2.149691615224888164e+00,8.000006866035187159e+01
1.949999999999848299e+01,7.276803840863708128e-01,8.000006747431748977e+01
1.799999999999847233e+01,-6.776641803854979162e-01,8.000006630877055613e+01
1.649999999999846523e+01,-2.066342078190692710e+00,8.000006516335719198e+01
1.499999999999845635e+01,-3.438353309329213126e+00,8.000006403772962926e+01
1.349999999999844746e+01,-4.793697873801084697e+00,8.000006293154609693e+01
1.199999999999843858e+01,-6.132375771606282555e+00,8.000006184447072144e+01
1.049999999999843148e+01,-7.454387002744806701e+00,8.000006077617339884e+01
8.999999999998422595e+00,-8.759731567216656245e+00,8.000005972632980900e+01
7.499999999998413713e+00,-1.004840946502185695e+01,8.000005869462111718e+01
5.999999999998405720e+00,-1.132042069616038305e+01,8.000005768073407353e+01
4.499999999998396838e+00,-1.257576526063223632e+01,8.000005668436089934e+01
2.999999999998388400e+00,-1.381444315843743986e+01,8.000005570519898868e+01
1.499999999998379963e+00,-1.503645438957597058e+01,8.000005474295103625e+01
-1.628443996909320585e-12,-1.624179895404782670e+01,8.000005379732489530e+01
-1.500000000001636913e+00,-1.743047685185303308e+01,8.000005286803343552e+01
-3.000000000001645351e+00,-1.860248808299156664e+01,8.000005195479451459e+01
-4.500000000001653788e+00,-1.975783264746342383e+01,8.000005105733083610e+01
-6.000000000001662670e+00,-2.089651054526860818e+01,8.000005017536983587e+01
-7.500000000001670664e+00,-2.201852177640714459e+01,8.000004930864379560e+01
-9.000000000001678657e+00,-2.312386634087900816e+01,8.000004845688953026e+01
-1.050000000000168754e+01,-2.421254423868419536e+01,8.000004761984840229e+01
-1.200000000000169642e+01,-2.528455546982273461e+01,8.000004679726627899e+01
-1.350000000000170530e+01,-2.633990003429460103e+01,8.000004598889339036e+01
-1.500000000000171241e+01,-2.737857793209979107e+01,8.000004519448425810e+01
-1.650000000000172307e+01,-2.840058916323830829e+01,8.000004441379772402e+01
-1.800000000000173017e+01,-2.940593372771017755e+01,8.000004364659669420e+01
-1.950000000000173728e+01,-3.039461162551537043e+01,8.000004289264823854e+01
-2.100000000000174794e+01,-3.136662285665389049e+01,8.000004215172347699e+01
-2.250000000000175504e+01,-3.232196742112576260e+01,8.000004142359736647e+01
-2.400000000000176570e+01,-3.326064531893096188e+01,8.000004070804888556e+01
-2.550000000000177280e+01,-3.418265655006948123e+01,8.000004000486072187e+01
-2.700000000000177991e+01,-3.508800111454132775e+01,8.000003931381935729e+01
-2.850000000000179057e+01,-3.597667901234652987e+01,8.000003863471501120e+01
-3.000000000000179767e+01,-3.684869024348505917e+01,8.000003796734151251e+01
-3.150000000000180478e+01,-3.770403480795690854e+01,8.000003731149617181e+01
-3.300000000000181188e+01,-3.854271270576211350e+01,8.000003666697982396e+01
-3.450000000000182609e+01,-3.936472393690063853e+01,8.000003603359684234e+01
-3.600000000000183320e+01,-4.017006850137249785e+01,8.000003541115485461e+01
-3.750000000000184031e+01,-4.095874639917770565e+01,8.000003479946488483e+01
-3.900000000000184741e+01,-4.173075763031623353e+01,8.000003419834121132e+01
-4.050000000000185452e+01,-4.248610219478809569e+01,8.000003360760132409e+01
-4.200000000000186873e+01,-4.322478009259327791e+01,8.000003302706582531e+01
-4.350000000000187583e+01,-4.394679132373181574e+01,8.000003245655848616e+01
-4.500000000000188294e+01,-4.465213588820367363e+01,8.000003189590603370e+01
-4.650000000000189004e+01,-4.534081378600886580e+01,8.000003134493823609e+01
-4.800000000000189715e+01,-4.601282501714739936e+01,8.000003080348783158e+01
-4.950000000000191136e+01,-4.666816958161926721e+01,8.000003027139040057e+01
-5.100000000000191847e+01,-4.730684747942445512e+01,8.000002974848440829e+01
-5.250000000000192557e+01,-4.792885871056297020e+01,8.000002923461104842e+01
-5.400000000000193268e+01,-4.853420327503484089e+01,8.000002872961427158e+01
-5.550000000000193978e+01,-4.912288117284003164e+01,8.000002823334082791e+01
-5.700000000000195399e+01,-4.969489240397855667e+01,8.000002774563996866e+01
-5.850000000000196110e+01,-5.025023696845040178e+01,8.000002726636360251e+01
-6.000000000000196820e+01,-5.078891486625564511e+01,8.000002679536625294e+01
-6.150000000000197531e+01,-5.131092609739414456e+01,8.000002633250487349e+01
-6.300000000000198241e+01,-5.181831732872316820e+01,8.000002587763893303e+01
-6.450000000000198952e+01,-5.231314305333854975e+01,8.000002543063028781e+01
-6.600000000000200373e+01,-5.279684274167467350e+01,8.000002499134328104e+01
-6.750000000000200373e+01,-5.327043785200054060e+01,8.000002455964445858e+01
-6.900000000000196110e+01,-5.373466549304008311e+01,8.000002413540278212e+01
-7.050000000000197531e+01,-5.419006911210501443e+01,8.000002371848941607e+01
-7.200000000000198952e+01,-5.463706002974779352e+01,8.000002330877778434e+01
-7.350000000000194689e+01,-5.507595919689990893e+01,8.000002290614348510e+01
-7.500000000000194689e+01,-5.550702553501853487e+01,8.000002251046426238e+01
-7.650000000000196110e+01,-5.593047517412529857e+01,8.000002212161997761e+01
-7.800000000000196110e+01,-5.634649451589577751e+01,8.000002173949256701e+01
-7.950000000000197531e+01,-5.675524910754330676e+01,8.000002136396599894e+01
-8.100000000000193268e+01,-5.715688967359979955e+01,8.000002099492624552e+01
-8.250000000000194689e+01,-5.755155621945076660e+01,8.000002063226128257e+01
-8.400000000000194689e+01,-5.793938082657669497e+01,8.000002027586094755e+01
-8.550000000000190425e+01,-5.832048956006856599e+01,8.000001992561703901e+01
